address,url,numdayshrs (lastTXN),dayshrs (lastTXN),numdayshrs (firstTXN),dayshrs (firstTXN),current_eth_portfolio,dropdownMenuBalance,ethATH,usdATH
0xe463201f9df06da0e50b7b86bc61420d15fe764f,https://etherscan.io/address/0xe463201f9df06da0e50b7b86bc61420d15fe764f#analytics,698,days,1290,days,0,0.98,8.435660014441337,14703.36
0xa2dfab4a289633e8d0c48db1f5f0481953f93318,https://etherscan.io/address/0xa2dfab4a289633e8d0c48db1f5f0481953f93318#analytics,2,hrs,1191,days,1,1963.54,16.169066818632956,56202.79
0xe0794b5654112b9ed19ba35a47cb8f88412d5e07,https://etherscan.io/address/0xe0794b5654112b9ed19ba35a47cb8f88412d5e07#analytics,37,days,1202,days,0,0.09,23.064417502333217,8816.44
0x32b5640f17141c2e23b42c28a754c67e76fb7df6,https://etherscan.io/address/0x32b5640f17141c2e23b42c28a754c67e76fb7df6#analytics,8,days,2143,days,1,64279.93,33.40444594489559,127314.03
0xb84b77405e4c75d0167d97ca755712d6e6f61fb3,https://etherscan.io/address/0xb84b77405e4c75d0167d97ca755712d6e6f61fb3#analytics,65,days,1224,days,0,15.59,2.0030885232935356,4254.29
0x99bd49b184759e9502dea4aa06c48bcc8201cd1e,https://etherscan.io/address/0x99bd49b184759e9502dea4aa06c48bcc8201cd1e#analytics,986,days,1162,days,0,0.00,1.0018498927459776,538.99
0x7ab417afd459335213601f160dda165b789b0193,https://etherscan.io/address/0x7ab417afd459335213601f160dda165b789b0193#analytics,584,days,1164,days,0,24.28,31.728798106578555,71526.57
0x233aa2daea6e12479c364b8723774657695a4112,https://etherscan.io/address/0x233aa2daea6e12479c364b8723774657695a4112#analytics,60,days,1172,days,0,2.46,2.290267066434528,3705.63
0xd5f49f1631f523e2a08f9b15d50ae9f697c70367,https://etherscan.io/address/0xd5f49f1631f523e2a08f9b15d50ae9f697c70367#analytics,40,days,1134,days,0,13604.55,157.10389857976466,394049.57
0x8a918e7140b64891f3bdf1d1881bf117e1c001bd,https://etherscan.io/address/0x8a918e7140b64891f3bdf1d1881bf117e1c001bd#analytics,696,days,1718,days,0,221.76,23.46576849962373,9085.71
0xb658952a1a6c830c1aad7abc701b6ba92c12df75,https://etherscan.io/address/0xb658952a1a6c830c1aad7abc701b6ba92c12df75#analytics,281,days,1168,days,0,2.90,127.15638323028054,207224.67
0xc0d39addc6e5bd78bddfacf8a1c7daa1d6834fc8,https://etherscan.io/address/0xc0d39addc6e5bd78bddfacf8a1c7daa1d6834fc8#analytics,172,days,1194,days,0,71.36,17.540842762653423,66853.24
0xbe8baff0ce7ea12690c8f86b6e912e4c8a48ee5e,https://etherscan.io/address/0xbe8baff0ce7ea12690c8f86b6e912e4c8a48ee5e#analytics,466,days,1136,days,0,8.21,0.9599215804866864,1770.9
0x29d62e1d0975bb024b2c40ef6c878bf809245e71,https://etherscan.io/address/0x29d62e1d0975bb024b2c40ef6c878bf809245e71#analytics,680,days,1330,days,0,3.28,5.33361918,1877.54
0x10bb10da7c9840f9a1f4724f58dd551fa6f79425,https://etherscan.io/address/0x10bb10da7c9840f9a1f4724f58dd551fa6f79425#analytics,452,days,1080,days,0,10.37,1.874474161638806,2082.61
0x33443874d89c16bd7ca57c6976bfdc485298a9f6,https://etherscan.io/address/0x33443874d89c16bd7ca57c6976bfdc485298a9f6#analytics,940,days,1158,days,0,29.08,6.023376529,2541.6
0x7c9bb4189842e98134090937f0825773b54cc7af,https://etherscan.io/address/0x7c9bb4189842e98134090937f0825773b54cc7af#analytics,1015,days,1253,days,0,4.71,0.8158103373538051,1125.29
0x7039d3b264cb9387436d8b139d8bf7c457e3947d,https://etherscan.io/address/0x7039d3b264cb9387436d8b139d8bf7c457e3947d#analytics,196,days,1209,days,0,195.40,22.901230088830967,24832.73
0xd075fb773b87d9af3494d4badd6e7b3cea31a822,https://etherscan.io/address/0xd075fb773b87d9af3494d4badd6e7b3cea31a822#analytics,39,days,1033,days,0,76.87,0.118562518,182
0x0f54490ea1673b9cab83d6e87952ddbe7ba002cb,https://etherscan.io/address/0x0f54490ea1673b9cab83d6e87952ddbe7ba002cb#analytics,653,days,1057,days,0,2.97,6.4662072504293775,27037.02
0x1c4bf0f8598eebafcf4ec91df364ff35dead3abe,https://etherscan.io/address/0x1c4bf0f8598eebafcf4ec91df364ff35dead3abe#analytics,5,days,1043,days,0,0.00,1.3223666620298726,2596.69
0xbf26925f736e90e1715ce4e04cd9c289dd1bc002,https://etherscan.io/address/0xbf26925f736e90e1715ce4e04cd9c289dd1bc002#analytics,4,hrs,1281,days,14,6725166.84,128.2616491679708,354725.59
0x9284d2e8e31f68cc89859cfd14901a8d5074a500,https://etherscan.io/address/0x9284d2e8e31f68cc89859cfd14901a8d5074a500#analytics,14,days,1240,days,0,2840.88,21.908574090240364,86460.43
0xe5a3c5d6f584706e59eeccfe9a8e871440341ffc,https://etherscan.io/address/0xe5a3c5d6f584706e59eeccfe9a8e871440341ffc#analytics,402,days,1096,days,0,9.13,3.876200340706549,16760.46
0xd5ed3eab8733ac8ded7bfce5fdb8d6265ee5acc9,https://etherscan.io/address/0xd5ed3eab8733ac8ded7bfce5fdb8d6265ee5acc9#analytics,7,days,1203,days,0,17.83,6.9682919309274896,12664.73
0x9fa13e062f203d47d62659a4e54d7c5547484a0a,https://etherscan.io/address/0x9fa13e062f203d47d62659a4e54d7c5547484a0a#analytics,43,days,1034,days,0,9.32,21.79890896557094,38628.76
0xe298a311949745b7009174a9bd7c990ffe3eea5e,https://etherscan.io/address/0xe298a311949745b7009174a9bd7c990ffe3eea5e#analytics,93,days,1089,days,0,48011324.84,5.595990292,20392.01
0x20d3731362f3fa892c0d5a0585385b2e0b304a1e,https://etherscan.io/address/0x20d3731362f3fa892c0d5a0585385b2e0b304a1e#analytics,8,hrs,2126,days,31,17034.64,106.4935942645003,233143.36
0xd69e86b305760665ef49123e5f9c4289c55dc487,https://etherscan.io/address/0xd69e86b305760665ef49123e5f9c4289c55dc487#analytics,950,days,1036,days,0,0.00,35.19974462264814,62375.71
0xdf55acd44102fa7dd9c1b7f95adc2edb1129b8d8,https://etherscan.io/address/0xdf55acd44102fa7dd9c1b7f95adc2edb1129b8d8#analytics,120,days,1099,days,0,10.69,1.9397374148908155,3168.46
0x7262ed2416f0edc54b91ba6f7c0e6cc4d8aa3fb2,https://etherscan.io/address/0x7262ed2416f0edc54b91ba6f7c0e6cc4d8aa3fb2#analytics,98,days,1049,days,0,0.00,20.563475167971557,37202.87
0x4b18c243e55f2e82235455907eb54422d2254579,https://etherscan.io/address/0x4b18c243e55f2e82235455907eb54422d2254579#analytics,1006,days,1033,days,0,0.01,0.7152942578271732,1192.55
0xc3151f30a84ff491a6de9eedd66afab842edfe88,https://etherscan.io/address/0xc3151f30a84ff491a6de9eedd66afab842edfe88#analytics,176,days,1250,days,0,7.10,25.894796622507858,11724.53
0x779fbda50c19c8ef7825c95a03325d896fc5d2c8,https://etherscan.io/address/0x779fbda50c19c8ef7825c95a03325d896fc5d2c8#analytics,225,days,1170,days,0,1.09,2.9616455927326557,6247.07
0x66e84d8c06d77ff7dd4fbdf8a05fa96aaf8e872c,https://etherscan.io/address/0x66e84d8c06d77ff7dd4fbdf8a05fa96aaf8e872c#analytics,125,days,1225,days,0,0.00,15.00671089,19385.48
0x5fd58c74dbcb4c56d09eb130b29c71cdaf71d730,https://etherscan.io/address/0x5fd58c74dbcb4c56d09eb130b29c71cdaf71d730#analytics,209,days,1208,days,0,87.36,12.96834907962791,9714.08
0x7306d50342f3c957673c06ae33e481285b7a9747,https://etherscan.io/address/0x7306d50342f3c957673c06ae33e481285b7a9747#analytics,27,days,2219,days,0,366.16,7.908497992719389,5628.66
0xdef3aabdac2e18f10124ffc8b2eb7c9a08daec84,https://etherscan.io/address/0xdef3aabdac2e18f10124ffc8b2eb7c9a08daec84#analytics,1023,days,1036,days,0,0.13,0.0305149567,37.88
0xd16b1c664101749cc1b5f6251a5fc37646fff9e1,https://etherscan.io/address/0xd16b1c664101749cc1b5f6251a5fc37646fff9e1#analytics,306,days,1130,days,0,1.47,2.313791623449185,6433.58
0x4297e08ee25a9eed190d4840c490bbf2332f22b0,https://etherscan.io/address/0x4297e08ee25a9eed190d4840c490bbf2332f22b0#analytics,40,days,1212,days,0,3.32,24.461988658517406,58539.62
0x87eb340a0ba323cf4252ed0c8ae53a3da8e3666c,https://etherscan.io/address/0x87eb340a0ba323cf4252ed0c8ae53a3da8e3666c#analytics,280,days,1194,days,3,20234.30,23.439311059740913,20396
0x0e49f19d0244eed7c742ca5eb036e93b08bd0bf1,https://etherscan.io/address/0x0e49f19d0244eed7c742ca5eb036e93b08bd0bf1#analytics,76,days,1119,days,0,32956256.28,15.193975113096801,24678.58
0x7caddbd0900cf7cf13cd41ec8a9e36659195f5a4,https://etherscan.io/address/0x7caddbd0900cf7cf13cd41ec8a9e36659195f5a4#analytics,8,days,1245,days,0,78.07,7.128358745939188,24044.17
0x3ec21dc5edeb826eca083b72a419c3e81cd5a45c,https://etherscan.io/address/0x3ec21dc5edeb826eca083b72a419c3e81cd5a45c#analytics,474,days,1044,days,0,0.06,0.5307700427817164,1290.76
0xf0d6c1acb38ea90f5d2d89ea82afecfad48cc56a,https://etherscan.io/address/0xf0d6c1acb38ea90f5d2d89ea82afecfad48cc56a#analytics,39,days,1043,days,0,13.65,1.0613621135934148,1462.29
0x767a4df557d67e61413fb30887e91f64f736c396,https://etherscan.io/address/0x767a4df557d67e61413fb30887e91f64f736c396#analytics,1017,days,1196,days,0,152.80,5.976346281197664,9047.59
0xdd093da935417d6a1e68ba65ffcb1a4619ba529c,https://etherscan.io/address/0xdd093da935417d6a1e68ba65ffcb1a4619ba529c#analytics,700,days,1167,days,0,0.68,0.9166862620779662,353.85
0x81d81acd621f40fcfe19d362060ad949060e2873,https://etherscan.io/address/0x81d81acd621f40fcfe19d362060ad949060e2873#analytics,690,days,1047,days,0,0.68,1.6481928836582367,4956.88
0xa668ea414b3d4946120c09eb51ce9e7c31f445c8,https://etherscan.io/address/0xa668ea414b3d4946120c09eb51ce9e7c31f445c8#analytics,849,days,1169,days,0,49.25,0.9649625923978151,566.03
0xa8733ea0bd8334c74df668933be72393df392eb6,https://etherscan.io/address/0xa8733ea0bd8334c74df668933be72393df392eb6#analytics,646,days,2020,days,0,40.90,3.847763162377717,1480.08
0xb9d347aec9ce7b62c7e5fd6605af90bac0192528,https://etherscan.io/address/0xb9d347aec9ce7b62c7e5fd6605af90bac0192528#analytics,13,days,1172,days,0,1549.07,5.150442098986065,18819.58
0x5cde2aa7d6aaadea67114d8e3279c7eb6db90279,https://etherscan.io/address/0x5cde2aa7d6aaadea67114d8e3279c7eb6db90279#analytics,4,days,1052,days,0,2.51,37.26325337439346,111347.96
0xdcf047c9e0eefb4c939c86f01f09fe950e730f3a,https://etherscan.io/address/0xdcf047c9e0eefb4c939c86f01f09fe950e730f3a#analytics,469,days,1373,days,0,0.41,0.9727032501394548,219.42
0xf5cf28fa6339346e11f2efc3480d146f3229cd10,https://etherscan.io/address/0xf5cf28fa6339346e11f2efc3480d146f3229cd10#analytics,98,days,1170,days,0,0.16,14.294815788667952,9525.55
0x1f2b3cf0b8d0261219a188e5c434307284967459,https://etherscan.io/address/0x1f2b3cf0b8d0261219a188e5c434307284967459#analytics,333,days,1200,days,0,0.67,0.42386058558881035,379.52
0xf1512834c8216752a33adecea5b51a786128f119,https://etherscan.io/address/0xf1512834c8216752a33adecea5b51a786128f119#analytics,182,days,1032,days,0,216.56,1.0141227909597923,4111.06
0x01199c7c4d490fa953ed5e452a2c7ebf43fef48b,https://etherscan.io/address/0x01199c7c4d490fa953ed5e452a2c7ebf43fef48b#analytics,2,days,1196,days,0,241.64,9.684962398093848,26642.46
0xa7aa6159ee2f233523d53ec17b15b2e61041ab5a,https://etherscan.io/address/0xa7aa6159ee2f233523d53ec17b15b2e61041ab5a#analytics,626,days,1038,days,0,1281.07,0.2562995932998866,504.17
0xfb2c7a5bd9e1f9f42ff7696754f7aa6936f31acf,https://etherscan.io/address/0xfb2c7a5bd9e1f9f42ff7696754f7aa6936f31acf#analytics,848,days,2370,days,0,0.85,4.005097809830818,9576.15
0x6a9af6446a4c794d66a62908b23dce466ba4051d,https://etherscan.io/address/0x6a9af6446a4c794d66a62908b23dce466ba4051d#analytics,78,days,1227,days,0,10.73,5.0800001868281015,4337.6
0x8d857705e38d52c7d2a68344561cd97817cf3f71,https://etherscan.io/address/0x8d857705e38d52c7d2a68344561cd97817cf3f71#analytics,571,days,2192,days,0,4.02,3.1273395996374016,1812.22
0x0584517215cfc960a0416369f2195bbf7c5a3947,https://etherscan.io/address/0x0584517215cfc960a0416369f2195bbf7c5a3947#analytics,3,days,1054,days,0,0.00,2.353627214092717,3245.96
0xecc612da4452347943bdb02a20eac558e9a79c1b,https://etherscan.io/address/0xecc612da4452347943bdb02a20eac558e9a79c1b#analytics,14,days,1216,days,3,45207.57,120.09170936425699,455559.23
0x231d6dc4a458859c1929f4d2e671857be19517a7,https://etherscan.io/address/0x231d6dc4a458859c1929f4d2e671857be19517a7#analytics,204,days,2041,days,0,12340.48,11.498330367995957,21256.85
0x7257290f97827f4fa9e518ced82f49e6144e5267,https://etherscan.io/address/0x7257290f97827f4fa9e518ced82f49e6144e5267#analytics,982,days,1156,days,0,38.97,2.7038089516553017,1792.23
0x2a20ffad28a0d451ae0ce7d886355d4fe54563a2,https://etherscan.io/address/0x2a20ffad28a0d451ae0ce7d886355d4fe54563a2#analytics,934,days,1153,days,0,0.26,1.717635711,2072.39
0x72c8b145ce3f5b3ff4431fbb1bed4aee6ae1e3ee,https://etherscan.io/address/0x72c8b145ce3f5b3ff4431fbb1bed4aee6ae1e3ee#analytics,868,days,1032,days,0,0.00,1.821501772122239,3018.29
0xbc05bd8552173f4292f9f98316e3ee389898785c,https://etherscan.io/address/0xbc05bd8552173f4292f9f98316e3ee389898785c#analytics,244,days,1045,days,0,104.74,59.81318977852622,104940.47
0x48a57ebd0c8d00b10e2c71ea768dbd8f5e8e0e0d,https://etherscan.io/address/0x48a57ebd0c8d00b10e2c71ea768dbd8f5e8e0e0d#analytics,1,day,1213,days,0,43.51,6.0189337619113,4307.81
0xbc05bd8552173f4292f9f98316e3ee389898785c,https://etherscan.io/address/0xbc05bd8552173f4292f9f98316e3ee389898785c#analytics,244,days,1045,days,0,104.74,59.81318977852622,104940.47
0x9c755d73db84de34520afe857f8f8c7504d4ebc6,https://etherscan.io/address/0x9c755d73db84de34520afe857f8f8c7504d4ebc6#analytics,325,days,1058,days,0,0.00,6,10004.74
0x42798ce9eb03182b53599063e64bc53fac870d09,https://etherscan.io/address/0x42798ce9eb03182b53599063e64bc53fac870d09#analytics,3,days,1158,days,0,0.00,8.968042863410798,11017.42
0x7b3a83f00a4c1cac4899356502c70e83cde7dff2,https://etherscan.io/address/0x7b3a83f00a4c1cac4899356502c70e83cde7dff2#analytics,27,days,1196,days,0,184.74,31.34005698748067,15531.49
0x7c48be64e65fd88790005fea3ab3b8eb8db35d07,https://etherscan.io/address/0x7c48be64e65fd88790005fea3ab3b8eb8db35d07#analytics,5,days,1270,days,1,3460.51,51.74045208867351,76825.91
0xd874f33980511e6ec46cc44a077fe2c5a70f5f6b,https://etherscan.io/address/0xd874f33980511e6ec46cc44a077fe2c5a70f5f6b#analytics,675,days,1049,days,0,10.72,12.221698200039548,28093.53
0xea5338bbe150a37706e16abbd6d7d9e5d2335d4d,https://etherscan.io/address/0xea5338bbe150a37706e16abbd6d7d9e5d2335d4d#analytics,45,days,1148,days,0,26.21,0.7017731868230055,1892.81
0xd093d879411d284e75fc433c809dedf2757aa22e,https://etherscan.io/address/0xd093d879411d284e75fc433c809dedf2757aa22e#analytics,182,days,1210,days,0,76874.41,10.095691467536167,43307.99
0x00678f35d5e25ea4c5298ad3dd3054a56d341aa5,https://etherscan.io/address/0x00678f35d5e25ea4c5298ad3dd3054a56d341aa5#analytics,748,days,1032,days,0,4.08,2.101821937790343,3415.82
0xb559d0a29a07c8a2a11d2b9328d7efde5564229e,https://etherscan.io/address/0xb559d0a29a07c8a2a11d2b9328d7efde5564229e#analytics,493,days,1161,days,0,0.41,9.467015806262024,16776.03
0xc0d39addc6e5bd78bddfacf8a1c7daa1d6834fc8,https://etherscan.io/address/0xc0d39addc6e5bd78bddfacf8a1c7daa1d6834fc8#analytics,172,days,1194,days,0,71.34,17.540842762653423,66853.24
0xa625141e73ab1af1b57efbbad9ba9ab8813393e3,https://etherscan.io/address/0xa625141e73ab1af1b57efbbad9ba9ab8813393e3#analytics,4,days,1533,days,0,12427212.08,134.8634098970745,361227.02
0x4d1b9439ece710cf9da9d0c60b17685cb00c2141,https://etherscan.io/address/0x4d1b9439ece710cf9da9d0c60b17685cb00c2141#analytics,446,days,1203,days,0,81.02,12.257488608019793,10541.55
0x82ef5dfd21081287086907b070d6d7f101b50809,https://etherscan.io/address/0x82ef5dfd21081287086907b070d6d7f101b50809#analytics,12,days,1206,days,0,0.00,9.665663440245119,16830.83
0xf163fec799441f0294b6fef386e4f2afd27f4cd2,https://etherscan.io/address/0xf163fec799441f0294b6fef386e4f2afd27f4cd2#analytics,649,days,1042,days,0,9.45,0.3300654853152339,795.62
0xf163fec799441f0294b6fef386e4f2afd27f4cd2,https://etherscan.io/address/0xf163fec799441f0294b6fef386e4f2afd27f4cd2#analytics,649,days,1042,days,0,9.45,0.3300654853152339,795.62
0xe414a701d3206a0cbab8c7ff96798926d53e3892,https://etherscan.io/address/0xe414a701d3206a0cbab8c7ff96798926d53e3892#analytics,21,days,1183,days,0,12.40,8.227470994766897,19413.79
0xad02a3bcfe5cd05722d63cccb621a06ad05f6373,https://etherscan.io/address/0xad02a3bcfe5cd05722d63cccb621a06ad05f6373#analytics,6,days,1619,days,0,6755.71,68.98132394738903,39247.3
0x2da37c569dc05a34d4b297e7a0c42ce58cf43909,https://etherscan.io/address/0x2da37c569dc05a34d4b297e7a0c42ce58cf43909#analytics,106,days,1190,days,0,9344.32,0.5153912714117131,1355.36
0x823e44c4ceaca940b749f64064917a1034dfbaad,https://etherscan.io/address/0x823e44c4ceaca940b749f64064917a1034dfbaad#analytics,557,days,1032,days,0,0.83,0.04154936,126.81
0x02b95bd5375ad8e6b22ebbc3a82189ec65f138f9,https://etherscan.io/address/0x02b95bd5375ad8e6b22ebbc3a82189ec65f138f9#analytics,67,days,1252,days,0,39096.93,22.319311853429074,14752.85
0xf814df47203d6bdc069951571f569173e5973379,https://etherscan.io/address/0xf814df47203d6bdc069951571f569173e5973379#analytics,224,days,2156,days,0,73.69,1.1605946497225925,2510.78
0x1b1d41d9b46045f07afd7a513bb9d5aafe3bf288,https://etherscan.io/address/0x1b1d41d9b46045f07afd7a513bb9d5aafe3bf288#analytics,53,days,1191,days,0,6.22,0.245069229,97.73
0xd888d9ea7b4e457bd9a143498cc335b3b15ef303,https://etherscan.io/address/0xd888d9ea7b4e457bd9a143498cc335b3b15ef303#analytics,2,days,1204,days,0,475039081.61,43.0327612595082,104390.16
0x5413229ed7e4bb53cd98e2e6bbb0e9ba55818ab5,https://etherscan.io/address/0x5413229ed7e4bb53cd98e2e6bbb0e9ba55818ab5#analytics,862,days,1033,days,0,0.00,4.799163583619222,6306.96
0xd3253f909c0e4e915cfff5185df63e05cba3f9c9,https://etherscan.io/address/0xd3253f909c0e4e915cfff5185df63e05cba3f9c9#analytics,175,days,1156,days,0,5.14,6.530709346717451,8764.26
0xa5d0398caf862125d94314f0494662e857080680,https://etherscan.io/address/0xa5d0398caf862125d94314f0494662e857080680#analytics,744,days,1237,days,0,276.88,5.087902020636593,1852.96
0x09e0841af4e472404f1af41f165849724a19376d,https://etherscan.io/address/0x09e0841af4e472404f1af41f165849724a19376d#analytics,1009,days,1032,days,0,None,2.533812048008702,3835.94
0x7ab955914f2e26f7c11a51039ed42c9b92465b87,https://etherscan.io/address/0x7ab955914f2e26f7c11a51039ed42c9b92465b87#analytics,611,days,1194,days,0,1.56,13.673393970484586,32065.93
0x490a018218f5ab8b3539f9f821d91f618bfbfb48,https://etherscan.io/address/0x490a018218f5ab8b3539f9f821d91f618bfbfb48#analytics,91,days,1103,days,0,1660.43,17.427009913528142,11236.36
0x426d6dcac150832c083f830d9ec7dd83a479ab5d,https://etherscan.io/address/0x426d6dcac150832c083f830d9ec7dd83a479ab5d#analytics,552,days,1191,days,0,6.44,0.40406511728982936,192.26
0x3796865a8e774812abc063e967bcb152cacbebe2,https://etherscan.io/address/0x3796865a8e774812abc063e967bcb152cacbebe2#analytics,683,days,1162,days,0,3.30,2.5254012689189502,5984.37
0xb17f4f086117fda3ec678cc838f45dbbc235bbae,https://etherscan.io/address/0xb17f4f086117fda3ec678cc838f45dbbc235bbae#analytics,9,days,1234,days,0,8.99,5.517877167040804,22043.72
0x2d69314fd9768b1a2c752d0e055a2a2e6cb236a4,https://etherscan.io/address/0x2d69314fd9768b1a2c752d0e055a2a2e6cb236a4#analytics,73,days,1032,days,0,10.30,0.693353806025876,1085.98
0x5e08387c80b28121ffab443c76c0dcbea9a02fbf,https://etherscan.io/address/0x5e08387c80b28121ffab443c76c0dcbea9a02fbf#analytics,1032,days,1185,days,0,0.01,3.4892467512320877,1534.68
0x8f6c5455b4879117d29710c9cc61f8d6fb76ec0a,https://etherscan.io/address/0x8f6c5455b4879117d29710c9cc61f8d6fb76ec0a#analytics,250,days,1069,days,0,0.00,1.8789808612850016,3001.56
0x53bd50b458d0c47dfa40b1f07a6a0e798cee93a6,https://etherscan.io/address/0x53bd50b458d0c47dfa40b1f07a6a0e798cee93a6#analytics,7,days,1095,days,0,2574.42,34.44900270801953,152189
0x10f1fa45e20d4a0e43c76e316caf7cc003771868,https://etherscan.io/address/0x10f1fa45e20d4a0e43c76e316caf7cc003771868#analytics,86,days,1187,days,0,79.14,0.5177288599948935,364.24
0xf5e670ca2fcfa987a8e79fd90e3e5a6e5402904d,https://etherscan.io/address/0xf5e670ca2fcfa987a8e79fd90e3e5a6e5402904d#analytics,203,days,2128,days,0,13.96,1.89258286,2214.25
0xea6b7d223f8422d369748e23cf433c1f9e6be479,https://etherscan.io/address/0xea6b7d223f8422d369748e23cf433c1f9e6be479#analytics,261,days,1775,days,0,38.89,57.489254435345046,16451.85
0xcbb821fe5488b957c9a327b294932e5a64e3fbd0,https://etherscan.io/address/0xcbb821fe5488b957c9a327b294932e5a64e3fbd0#analytics,543,days,1630,days,0,8.70,17.731513201654252,8538.42
0x5413229ed7e4bb53cd98e2e6bbb0e9ba55818ab5,https://etherscan.io/address/0x5413229ed7e4bb53cd98e2e6bbb0e9ba55818ab5#analytics,862,days,1033,days,0,0.00,4.799163583619222,6306.96
0xc0af5c222722edf12fa6d1d29dc923c2b4e5a1bd,https://etherscan.io/address/0xc0af5c222722edf12fa6d1d29dc923c2b4e5a1bd#analytics,37,days,1184,days,0,0.01,2.097725554214575,8191.19
0x704d907fd619fb1908f08615623d7d10d82bd442,https://etherscan.io/address/0x704d907fd619fb1908f08615623d7d10d82bd442#analytics,763,days,1249,days,0,594.47,3.750702217592755,3563.63
0xfa035990dea1465ad54f60babc68472a49638cbd,https://etherscan.io/address/0xfa035990dea1465ad54f60babc68472a49638cbd#analytics,893,days,1107,days,0,0.19,0.47364221865388073,645.41
0x78abdd8bcc4e18728bbb187dbfa5963916943102,https://etherscan.io/address/0x78abdd8bcc4e18728bbb187dbfa5963916943102#analytics,557,days,1052,days,0,0.00,3.737869502659792,15437.21
0x589bb994c3dd5c93e7d0357e7bb6279e79c22f3f,https://etherscan.io/address/0x589bb994c3dd5c93e7d0357e7bb6279e79c22f3f#analytics,1027,days,1032,days,0,0.81,2.5614795422191854,3877.82
0xd932760d3ddfeadde9aefc5f59a28bf14241998e,https://etherscan.io/address/0xd932760d3ddfeadde9aefc5f59a28bf14241998e#analytics,930,days,1032,days,0,0.00,3.4818756537797073,4953.25
0x08bf8d6fa77f7bc937e62dcb7a5d1201890c48fa,https://etherscan.io/address/0x08bf8d6fa77f7bc937e62dcb7a5d1201890c48fa#analytics,7,days,1179,days,1,5348.89,21.617969664719297,41748.93
0x2677a482a7d72466ac2cf5d930aa0731987f8f6b,https://etherscan.io/address/0x2677a482a7d72466ac2cf5d930aa0731987f8f6b#analytics,20,days,2023,days,0,298.88,13.336843344387558,5973.93
0x4281d97be8016fc90af3432d02ae6755bbb8baef,https://etherscan.io/address/0x4281d97be8016fc90af3432d02ae6755bbb8baef#analytics,959,days,1071,days,0,9.49,4.161717483901668,2961.75
0x2866420e93b8b000e64b91e66dccbe9946f7b64e,https://etherscan.io/address/0x2866420e93b8b000e64b91e66dccbe9946f7b64e#analytics,351,days,1453,days,0,6.10,25.113784886521916,65123.06
0xea6b7d223f8422d369748e23cf433c1f9e6be479,https://etherscan.io/address/0xea6b7d223f8422d369748e23cf433c1f9e6be479#analytics,261,days,1775,days,0,38.89,57.489254435345046,16451.85
0x0e2529219d5618f2893fc49daad4c8c23218f368,https://etherscan.io/address/0x0e2529219d5618f2893fc49daad4c8c23218f368#analytics,175,days,1071,days,0,1.63,2.4634643329452848,7860.51
0x085ca94d294f0da8bd1b46efc9cedb1acb54c2af,https://etherscan.io/address/0x085ca94d294f0da8bd1b46efc9cedb1acb54c2af#analytics,824,days,1063,days,0,0.00,6.505992002163246,11860.62
0xeada96bf164643bdfe3e657a9f380854694a49dd,https://etherscan.io/address/0xeada96bf164643bdfe3e657a9f380854694a49dd#analytics,7,days,1054,days,0,22.92,198.6546415217864,399134.92
0x44424c777a8710cd583188d4d3126b7b03320d0f,https://etherscan.io/address/0x44424c777a8710cd583188d4d3126b7b03320d0f#analytics,6,days,1121,days,0,0.34,46.90595925353894,121719.25
0x242f98972586fff62e7e786ca6612f326170031b,https://etherscan.io/address/0x242f98972586fff62e7e786ca6612f326170031b#analytics,15,days,1037,days,0,0.01,9.207689010273498,12656.61
0xce325a6fe7b6cb6a5cedc0d83564c03713518d9b,https://etherscan.io/address/0xce325a6fe7b6cb6a5cedc0d83564c03713518d9b#analytics,16,hrs,1254,days,0,2628.68,70.88854471571977,202458.39
0xee01edf47fa564968651945fe9a9bfec94222594,https://etherscan.io/address/0xee01edf47fa564968651945fe9a9bfec94222594#analytics,172,days,1070,days,0,2.59,36.2396519846031,136392.47
0x85893cc28f86c3138e1e3f888b16466e8accafc6,https://etherscan.io/address/0x85893cc28f86c3138e1e3f888b16466e8accafc6#analytics,12,days,1255,days,0,197.53,36.18517854596472,32966.09
0xedf47694ce4a35306f7b68ccff1fac3f43076da8,https://etherscan.io/address/0xedf47694ce4a35306f7b68ccff1fac3f43076da8#analytics,690,days,1044,days,0,21.14,3.2407997827784563,12373.64
0xbf8705e2c8a2a3903e4da335b16615f262388b63,https://etherscan.io/address/0xbf8705e2c8a2a3903e4da335b16615f262388b63#analytics,603,days,1165,days,0,30.89,1.0648200313280487,4058.34
0x169752c60fa9c5ced6db9fe7672de5742e1fdf4b,https://etherscan.io/address/0x169752c60fa9c5ced6db9fe7672de5742e1fdf4b#analytics,228,days,1165,days,0,3.97,0.9957664214559262,1125.06
0x88e6ffe4ea6fc6701e772577999fc0f8a1d03262,https://etherscan.io/address/0x88e6ffe4ea6fc6701e772577999fc0f8a1d03262#analytics,189,days,1159,days,0,0.13,23.035484293797648,63368.54
0xbc05bd8552173f4292f9f98316e3ee389898785c,https://etherscan.io/address/0xbc05bd8552173f4292f9f98316e3ee389898785c#analytics,244,days,1045,days,0,104.74,59.81318977852622,104940.47
0xf6ef125721fe2c429d1722624f196ba4e04c48ee,https://etherscan.io/address/0xf6ef125721fe2c429d1722624f196ba4e04c48ee#analytics,145,days,1032,days,0,93.56,7.1424119531932355,29825.14
